estacionID,fecha,tempaire
XXOMR,2020/06/18 00:00:00,27.700,35.500,20.000
YAHMR,2020/06/18 00:00:00,26.000,34.000,18.000
ZCTMR,2020/06/18 00:00:00,28.500,37.500,19.500
ACLMX,2020/06/18 00:00:00,16.000,24.000,8.000
ARBMX,2020/06/18 00:00:00,20.500,28.000,13.000
ATEMX,2020/06/18 00:00:00,17.000,24.000,10.000
ATOMX,2020/06/18 00:00:00,16.500,26.000,7.000
ATPMX,2020/06/18 00:00:00,16.000,24.000,8.000
CHDMX,2020/06/18 00:00:00,22.500,29.000,16.000
CHPMX,2020/06/18 00:00:00,19.500,29.000,10.000
CLYMX,2020/06/18 00:00:00,20.500,30.000,11.000
CNPMX,2020/06/18 00:00:00,17.500,27.000,8.000
COBMX,2020/06/18 00:00:00,14.300,21.600,7.000
EMOMX,2020/06/18 00:00:00,17.000,29.000,5.000
GRDMX,2020/06/18 00:00:00,18.000,27.000,9.000
HPNMX,2020/06/18 00:00:00,12.500,19.000,6.000
K27MX,2020/06/18 00:00:00,19.000,28.000,10.000
MBLMX,2020/06/18 00:00:00,19.000,26.000,12.000
OBSMX,2020/06/18 00:00:00,19.000,26.000,12.000
OCUMX,2020/06/18 00:00:00,18.700,27.000,10.500
PCGMX,2020/06/18 00:00:00,17.500,28.000,7.000
PDZMX,2020/06/18 00:00:00,15.500,20.000,11.000
PFBMX,2020/06/18 00:00:00,14.500,25.000,4.000
PIRMX,2020/06/18 00:00:00,16.500,26.000,7.000
PMNMX,2020/06/18 00:00:00,13.500,20.000,7.000
PNDMX,2020/06/18 00:00:00,14.500,25.000,4.000
PTLMX,2020/06/18 00:00:00,17.200,26.500,8.000
SADMX,2020/06/18 00:00:00,19.200,28.000,10.500
SLAMX,2020/06/18 00:00:00,17.750,25.000,10.500
SNLMX,2020/06/18 00:00:00,20.000,28.000,12.000
TTLMX,2020/06/18 00:00:00,23.500,33.000,14.000
TTQMX,2020/06/18 00:00:00,18.000,28.000,8.000
ANHNL,2020/06/18 00:00:00,31.250,37.000,25.500
ARRNL,2020/06/18 00:00:00,25.500,31.500,19.500
ASCNL,2020/06/18 00:00:00,17.500,22.000,13.000
CABNL,2020/06/18 00:00:00,28.000,33.000,23.000
CAMNL,2020/06/18 00:00:00,29.250,35.500,23.000
CANNL,2020/06/18 00:00:00,29.000,34.000,24.000
CARNL,2020/06/18 00:00:00,31.500,39.000,24.000
CCHNL,2020/06/18 00:00:00,29.500,35.000,24.000
CDFNL,2020/06/18 00:00:00,27.500,33.000,22.000
CPRNL,2020/06/18 00:00:00,29.250,34.000,24.500
CRUNL,2020/06/18 00:00:00,28.250,34.000,22.500
CRVNL,2020/06/18 00:00:00,29.500,36.500,22.500
DARNL,2020/06/18 00:00:00,24.000,31.000,17.000
ECSNL,2020/06/18 00:00:00,28.000,33.000,23.000
GALNL,2020/06/18 00:00:00,20.750,28.000,13.500
LBCNL,2020/06/18 00:00:00,29.250,34.500,24.000
LERNL,2020/06/18 00:00:00,30.500,38.000,23.000
MDRNL,2020/06/18 00:00:00,31.250,37.000,25.500
MTMNL,2020/06/18 00:00:00,26.000,33.000,19.000
MTRNL,2020/06/18 00:00:00,29.250,35.500,23.000
MYNNL,2020/06/18 00:00:00,26.000,34.000,18.000
OBSNL,2020/06/18 00:00:00,29.100,35.200,23.000
PAMNL,2020/06/18 00:00:00,30.250,38.000,22.500
SRANL,2020/06/18 00:00:00,20.750,32.000,9.500
ZRGNL,2020/06/18 00:00:00,23.500,31.000,16.000
ACANR,2020/06/18 00:00:00,32.000,39.000,25.000
CAPNR,2020/06/18 00:00:00,28.500,35.000,22.000
GAVNR,2020/06/18 00:00:00,29.200,37.500,21.000
JMANR,2020/06/18 00:00:00,36.000,44.000,28.000
LESNR,2020/06/18 00:00:00,31.700,39.500,24.000
PAJNR,2020/06/18 00:00:00,31.500,39.000,24.000
ROMNR,2020/06/18 00:00:00,30.500,38.000,23.000
RUINR,2020/06/18 00:00:00,30.200,38.000,22.500
TEPNR,2020/06/18 00:00:00,27.900,34.700,21.100
AMTOX,2020/06/18 00:00:00,20.000,27.000,13.000
ASTOX,2020/06/18 00:00:00,28.500,35.000,22.000
ATEOX,2020/06/18 00:00:00,18.500,24.000,13.000
AYUOX,2020/06/18 00:00:00,12.000,18.000,6.000
BAEOX,2020/06/18 00:00:00,23.000,29.000,17.000
BOQOX,2020/06/18 00:00:00,30.000,38.000,22.000
CALOX,2020/06/18 00:00:00,30.000,41.000,19.000
CDOOX,2020/06/18 00:00:00,28.000,35.000,21.000
CHIOX,2020/06/18 00:00:00,31.200,35.500,27.000
CMTOX,2020/06/18 00:00:00,21.500,30.000,13.000
COZOX,2020/06/18 00:00:00,30.500,36.000,25.000
EMAOX,2020/06/18 00:00:00,32.000,39.500,24.500
FOYOX,2020/06/18 00:00:00,25.000,35.000,15.000
HDLOX,2020/06/18 00:00:00,23.700,31.000,16.500
HLOOX,2020/06/18 00:00:00,24.700,33.600,15.800
IXTOX,2020/06/18 00:00:00,29.700,34.500,25.000
JACOX,2020/06/18 00:00:00,29.000,34.500,23.500
LCAOX,2020/06/18 00:00:00,19.000,25.000,13.000
MAROX,2020/06/18 00:00:00,29.000,34.000,24.000
OACOX,2020/06/18 00:00:00,25.700,33.000,18.500
OAOOX,2020/06/18 00:00:00,22.500,29.500,15.500
OSTOX,2020/06/18 00:00:00,29.200,35.500,23.000
PTAOX,2020/06/18 00:00:00,30.000,34.000,26.000
RHOOX,2020/06/18 00:00:00,28.500,36.000,21.000
RMLOX,2020/06/18 00:00:00,31.500,39.000,24.000
SACOX,2020/06/18 00:00:00,15.500,19.000,12.000
SCHOX,2020/06/18 00:00:00,26.000,36.000,16.000
SCIOX,2020/06/18 00:00:00,21.500,29.000,14.000
SCROX,2020/06/18 00:00:00,32.600,38.200,27.000
SFUOX,2020/06/18 00:00:00,32.500,44.000,21.000
SLAOX,2020/06/18 00:00:00,25.500,32.500,18.500
SMAOX,2020/06/18 00:00:00,12.000,18.000,6.000
SNCOX,2020/06/18 00:00:00,19.000,29.000,9.000
STTOX,2020/06/18 00:00:00,19.000,28.000,10.000
TEMOX,2020/06/18 00:00:00,30.500,36.500,24.500
TEPOX,2020/06/18 00:00:00,18.500,27.000,10.000
TEQOX,2020/06/18 00:00:00,31.000,39.000,23.000
TSLOX,2020/06/18 00:00:00,25.000,34.000,16.000
VANOX,2020/06/18 00:00:00,29.000,33.000,25.000
ZACOX,2020/06/18 00:00:00,24.000,29.000,19.000
ZALOX,2020/06/18 00:00:00,23.500,33.000,14.000
ZANOX,2020/06/18 00:00:00,29.200,34.000,24.500
ZAPOX,2020/06/18 00:00:00,23.500,31.000,16.000
ACHPB,2020/06/18 00:00:00,17.200,23.000,11.500
ACJPB,2020/06/18 00:00:00,19.000,27.000,11.000
ADOPB,2020/06/18 00:00:00,29.500,38.000,21.000
AFRPB,2020/06/18 00:00:00,22.000,30.000,14.000
AHAPB,2020/06/18 00:00:00,21.000,30.000,12.000
AHUPB,2020/06/18 00:00:00,14.000,21.500,6.500
APAPB,2020/06/18 00:00:00,29.000,35.000,23.000
ATXPB,2020/06/18 00:00:00,22.000,29.000,15.000
AVCPB,2020/06/18 00:00:00,31.000,38.000,24.000
BDDPB,2020/06/18 00:00:00,19.000,26.000,12.000
CDSPB,2020/06/18 00:00:00,17.500,26.000,9.000
CEMPB,2020/06/18 00:00:00,19.000,27.000,11.000
CHIPB,2020/06/18 00:00:00,28.500,37.000,20.000
CHLPB,2020/06/18 00:00:00,21.000,30.000,12.000
CHSPB,2020/06/18 00:00:00,31.500,44.000,19.000
CNGPB,2020/06/18 00:00:00,14.200,21.500,7.000
COAPB,2020/06/18 00:00:00,28.000,36.000,20.000
CPLPB,2020/06/18 00:00:00,13.500,17.000,10.000
CTZPB,2020/06/18 00:00:00,28.000,38.000,18.000
ECHPB,2020/06/18 00:00:00,17.000,28.000,6.000
HJTPB,2020/06/18 00:00:00,18.500,27.000,10.000
HQCPB,2020/06/18 00:00:00,26.000,35.000,17.000
HUAPB,2020/06/18 00:00:00,20.500,26.000,15.000
IZMPB,2020/06/18 00:00:00,27.000,36.000,18.000
LIBPB,2020/06/18 00:00:00,19.500,28.000,11.000
MAYPB,2020/06/18 00:00:00,21.500,30.000,13.000
OYAPB,2020/06/18 00:00:00,12.500,20.000,5.000
PCRPB,2020/06/18 00:00:00,13.500,22.000,5.000
PIXPB,2020/06/18 00:00:00,30.000,39.000,21.000
PUOPB,2020/06/18 00:00:00,21.100,29.600,12.600
QUIPB,2020/06/18 00:00:00,19.000,25.000,13.000
RNAPB,2020/06/18 00:00:00,29.000,36.000,22.000
SCRPB,2020/06/18 00:00:00,21.000,30.000,12.000
SRTPB,2020/06/18 00:00:00,18.000,26.000,10.000
TDRPB,2020/06/18 00:00:00,21.500,31.000,12.000
TECPB,2020/06/18 00:00:00,21.500,28.000,15.000
TEHPB,2020/06/18 00:00:00,22.500,31.000,14.000
TELPB,2020/06/18 00:00:00,29.500,40.000,19.000
TEOPB,2020/06/18 00:00:00,20.000,27.000,13.000
TEZPB,2020/06/18 00:00:00,15.000,20.000,10.000
TLPPB,2020/06/18 00:00:00,27.000,33.000,21.000
TLXPB,2020/06/18 00:00:00,23.000,26.000,20.000
TPYPB,2020/06/18 00:00:00,19.000,26.000,12.000
UDSPB,2020/06/18 00:00:00,19.500,26.000,13.000
VENPB,2020/06/18 00:00:00,24.500,37.000,12.000
ZCPPB,2020/06/18 00:00:00,16.000,21.000,11.000
ZOQPB,2020/06/18 00:00:00,19.000,26.000,12.000
ZRGPB,2020/06/18 00:00:00,16.500,23.000,10.000
CHOQR,2020/06/18 00:00:00,27.900,31.600,24.200
COZQR,2020/06/18 00:00:00,26.000,31.000,21.000
FCRQR,2020/06/18 00:00:00,27.950,34.200,21.700
PDCQR,2020/06/18 00:00:00,29.000,32.000,26.000
BATQT,2020/06/18 00:00:00,23.000,30.000,16.000
CARQT,2020/06/18 00:00:00,26.000,33.000,19.000
CNSQT,2020/06/18 00:00:00,22.200,31.000,13.500
EPUQT,2020/06/18 00:00:00,25.500,33.000,18.000
GHQQT,2020/06/18 00:00:00,23.500,31.000,16.000
IDFQT,2020/06/18 00:00:00,17.500,26.000,9.000
JRQQT,2020/06/18 00:00:00,23.500,32.000,15.000
OBSQT,2020/06/18 00:00:00,23.900,31.200,16.500
PMLQT,2020/06/18 00:00:00,25.500,34.000,17.000
SJSQT,2020/06/18 00:00:00,22.700,30.500,15.000
AHMSI,2020/06/18 00:00:00,31.000,39.000,23.000
AL2SI,2020/06/18 00:00:00,34.000,39.000,29.000
ARCSI,2020/06/18 00:00:00,31.000,38.000,24.000
AWSSI,2020/06/18 00:00:00,30.500,40.000,21.000
BDRSI,2020/06/18 00:00:00,31.500,41.000,22.000
CFRSI,2020/06/18 00:00:00,31.500,42.500,20.500
CLCSI,2020/06/18 00:00:00,30.500,38.000,23.000
CRRSI,2020/06/18 00:00:00,32.000,42.000,22.000
DRDSI,2020/06/18 00:00:00,28.000,33.000,23.000
EFTSI,2020/06/18 00:00:00,34.200,43.500,25.000
GB2SI,2020/06/18 00:00:00,32.500,41.000,24.000
GD2SI,2020/06/18 00:00:00,32.250,40.500,24.000
GMCSI,2020/06/18 00:00:00,31.750,39.500,24.000
GSVSI,2020/06/18 00:00:00,31.250,39.500,23.000
HDZSI,2020/06/18 00:00:00,29.700,36.000,23.500
IXPSI,2020/06/18 00:00:00,31.000,40.000,22.000
JLPSI,2020/06/18 00:00:00,31.000,40.000,22.000
JORSI,2020/06/18 00:00:00,33.700,41.000,26.500
LCRSI,2020/06/18 00:00:00,28.500,34.000,23.000
MCHSI,2020/06/18 00:00:00,31.500,38.500,24.500
MZTSI,2020/06/18 00:00:00,29.400,33.300,25.500
OBSSI,2020/06/18 00:00:00,30.700,38.100,23.300
PMHSI,2020/06/18 00:00:00,32.500,43.000,22.000
QLTSI,2020/06/18 00:00:00,28.000,35.000,21.000
RAVSI,2020/06/18 00:00:00,32.000,42.000,22.000
RSRSI,2020/06/18 00:00:00,31.500,42.000,21.000
SCRSI,2020/06/18 00:00:00,30.500,39.000,22.000
SFRSI,2020/06/18 00:00:00,33.700,41.000,26.500
SJNSI,2020/06/18 00:00:00,32.000,41.000,23.000
SLRSI,2020/06/18 00:00:00,30.500,39.000,22.000
SLTSI,2020/06/18 00:00:00,30.500,37.000,24.000
SN2SI,2020/06/18 00:00:00,29.500,40.000,19.000
SQRSI,2020/06/18 00:00:00,29.750,37.000,22.500
TBRSI,2020/06/18 00:00:00,34.550,42.100,27.000
TORSI,2020/06/18 00:00:00,31.500,38.000,25.000
VINSI,2020/06/18 00:00:00,29.250,39.000,19.500
ZOPSI,2020/06/18 00:00:00,33.000,42.000,24.000
AJTSL,2020/06/18 00:00:00,29.800,35.800,23.800
BLMSL,2020/06/18 00:00:00,30.300,36.800,23.800
CDVSL,2020/06/18 00:00:00,30.000,36.000,24.000
GANSL,2020/06/18 00:00:00,29.900,37.100,22.700
MATSL,2020/06/18 00:00:00,25.500,35.000,16.000
MICSL,2020/06/18 00:00:00,28.600,33.700,23.500
MTPSL,2020/06/18 00:00:00,29.800,35.000,24.700
NRJSL,2020/06/18 00:00:00,28.700,35.100,22.400
PMYSL,2020/06/18 00:00:00,27.500,36.000,19.000
PUJSL,2020/06/18 00:00:00,30.600,36.900,24.400
RQTSL,2020/06/18 00:00:00,30.800,34.800,26.900
RVDSL,2020/06/18 00:00:00,28.200,35.600,20.900
SGRSL,2020/06/18 00:00:00,22.000,29.000,15.000
SLPSL,2020/06/18 00:00:00,22.800,32.000,13.600
TBLSL,2020/06/18 00:00:00,30.500,35.100,26.000
TMISL,2020/06/18 00:00:00,33.900,41.500,26.300
TMTSL,2020/06/18 00:00:00,27.300,33.700,20.900
ACNSO,2020/06/18 00:00:00,30.000,42.000,18.000
AGCSO,2020/06/18 00:00:00,33.000,42.000,24.000
ALTSO,2020/06/18 00:00:00,29.600,40.000,19.200
AOBSO,2020/06/18 00:00:00,33.250,42.500,24.000
ARCSO,2020/06/18 00:00:00,33.250,40.000,26.500
ARZSO,2020/06/18 00:00:00,24.750,34.500,15.000
BCRSO,2020/06/18 00:00:00,29.500,39.000,20.000
CCRSO,2020/06/18 00:00:00,30.500,41.000,20.000
CHTSO,2020/06/18 00:00:00,29.000,38.000,20.000
CJNSO,2020/06/18 00:00:00,29.500,40.000,19.000
CNNSO,2020/06/18 00:00:00,24.000,32.000,16.000
COBSO,2020/06/18 00:00:00,33.500,43.000,24.000
CZNSO,2020/06/18 00:00:00,33.500,44.000,23.000
ECBSO,2020/06/18 00:00:00,31.650,41.400,21.900
EPLSO,2020/06/18 00:00:00,29.350,35.300,23.400
GYMSO,2020/06/18 00:00:00,29.500,35.700,23.300
HM2SO,2020/06/18 00:00:00,32.750,42.000,23.500
HMNSO,2020/06/18 00:00:00,32.500,40.000,25.000
HSHSO,2020/06/18 00:00:00,28.500,38.000,19.000
IMRSO,2020/06/18 00:00:00,26.500,38.000,15.000
IRASO,2020/06/18 00:00:00,30.000,40.500,19.500
LCDSO,2020/06/18 00:00:00,30.250,38.000,22.500
NGLSO,2020/06/18 00:00:00,25.850,34.000,17.700
NVJSO,2020/06/18 00:00:00,33.250,41.000,25.500
NYNSO,2020/06/18 00:00:00,28.000,37.000,19.000
ORGSO,2020/06/18 00:00:00,32.500,42.500,22.500
PDNSO,2020/06/18 00:00:00,31.450,41.000,21.900
PMOSO,2020/06/18 00:00:00,31.500,43.000,20.000
PT2SO,2020/06/18 00:00:00,29.050,32.600,25.500
PTASO,2020/06/18 00:00:00,29.500,42.000,17.000
PTQSO,2020/06/18 00:00:00,26.000,36.000,16.000
QRBSO,2020/06/18 00:00:00,28.500,42.000,15.000
RAYSO,2020/06/18 00:00:00,28.000,40.000,16.000
SBNSO,2020/06/18 00:00:00,33.000,43.000,23.000
SLCSO,2020/06/18 00:00:00,31.500,40.000,23.000
SRSSO,2020/06/18 00:00:00,26.500,37.000,16.000
TPCSO,2020/06/18 00:00:00,32.000,42.000,22.000
TSOSO,2020/06/18 00:00:00,29.500,41.000,18.000
VCMSO,2020/06/18 00:00:00,31.750,41.000,22.500
YCRSO,2020/06/18 00:00:00,24.000,33.000,15.000
CPPTL,2020/06/18 00:00:00,18.000,27.000,9.000
CUATL,2020/06/18 00:00:00,17.000,25.000,9.000
ECTTL,2020/06/18 00:00:00,17.500,26.000,9.000
HMTTL,2020/06/18 00:00:00,17.000,25.000,9.000
OBSTL,2020/06/18 00:00:00,18.900,27.300,10.500
SJATL,2020/06/18 00:00:00,16.500,25.000,8.000
ZACTL,2020/06/18 00:00:00,19.500,28.000,11.000
ZITTL,2020/06/18 00:00:00,17.000,25.000,9.000
ABSTP,2020/06/18 00:00:00,29.500,34.300,24.700
BALTP,2020/06/18 00:00:00,29.800,34.000,25.600
BR1TP,2020/06/18 00:00:00,29.800,35.800,23.800
BRRTP,2020/06/18 00:00:00,28.550,34.000,23.100
CDOTP,2020/06/18 00:00:00,30.000,35.000,25.000
CONTP,2020/06/18 00:00:00,28.000,31.000,25.000
CVCTP,2020/06/18 00:00:00,29.550,36.600,22.500
CVTTP,2020/06/18 00:00:00,30.000,37.000,23.000
ENNTP,2020/06/18 00:00:00,27.000,32.000,22.100
ERCTP,2020/06/18 00:00:00,28.700,34.900,22.500
FDOTP,2020/06/18 00:00:00,28.550,32.600,24.500
LSRTP,2020/06/18 00:00:00,29.100,38.000,20.200
MAGTP,2020/06/18 00:00:00,28.100,33.600,22.600
MATTP,2020/06/18 00:00:00,28.500,31.000,26.000
MDRTP,2020/06/18 00:00:00,28.600,31.800,25.500
MGSTP,2020/06/18 00:00:00,29.000,34.000,24.000
MHGTP,2020/06/18 00:00:00,29.500,36.000,23.000
MRGTP,2020/06/18 00:00:00,30.500,36.000,25.000
PADTP,2020/06/18 00:00:00,29.500,34.800,24.200
PANTP,2020/06/18 00:00:00,27.500,31.000,24.000
PDMTP,2020/06/18 00:00:00,29.950,36.700,23.200
PILTP,2020/06/18 00:00:00,29.650,35.800,23.500
PJMTP,2020/06/18 00:00:00,27.700,32.900,22.400
PVLTP,2020/06/18 00:00:00,26.100,31.200,21.000
RSPTP,2020/06/18 00:00:00,30.000,35.500,24.500
RYATP,2020/06/18 00:00:00,29.000,34.000,24.000
RYNTP,2020/06/18 00:00:00,29.000,34.000,24.000
SDATP,2020/06/18 00:00:00,30.300,35.200,25.400
SGBTP,2020/06/18 00:00:00,29.000,34.000,24.000
SLMTP,2020/06/18 00:00:00,30.500,36.600,24.400
SLZTP,2020/06/18 00:00:00,27.200,33.300,21.200
TMPTP,2020/06/18 00:00:00,27.600,30.600,24.600
TMSTP,2020/06/18 00:00:00,29.600,35.100,24.100
VCATP,2020/06/18 00:00:00,27.500,31.000,24.000
VGRTP,2020/06/18 00:00:00,29.350,34.800,23.900
VHMTP,2020/06/18 00:00:00,29.500,36.000,23.000
VSMTP,2020/06/18 00:00:00,28.900,33.800,24.000
ACAVC,2020/06/18 00:00:00,17.500,23.000,12.000
ACTVC,2020/06/18 00:00:00,28.700,34.000,23.500
ALAVC,2020/06/18 00:00:00,28.200,33.000,23.500
ALTVC,2020/06/18 00:00:00,17.500,24.000,11.000
ARCVC,2020/06/18 00:00:00,27.700,32.500,23.000
BRIVC,2020/06/18 00:00:00,19.500,25.200,13.800
CEGVC,2020/06/18 00:00:00,25.000,31.000,19.000
CHYVC,2020/06/18 00:00:00,26.500,32.000,21.000
COTVC,2020/06/18 00:00:00,29.100,32.800,25.400
CRDVC,2020/06/18 00:00:00,29.000,34.000,24.000
CTTVC,2020/06/18 00:00:00,27.200,32.000,22.500
GARVC,2020/06/18 00:00:00,28.500,32.000,25.000
HGOVC,2020/06/18 00:00:00,28.900,33.700,24.100
HLSVC,2020/06/18 00:00:00,29.300,35.800,22.900
HUYVC,2020/06/18 00:00:00,16.000,22.000,10.000
IDOVC,2020/06/18 00:00:00,29.500,34.500,24.500
JDCVC,2020/06/18 00:00:00,26.700,31.000,22.500
JOYVC,2020/06/18 00:00:00,15.500,21.000,10.000
LAUVC,2020/06/18 00:00:00,26.200,30.500,22.000
LGRVC,2020/06/18 00:00:00,12.500,20.000,5.000
LIBVC,2020/06/18 00:00:00,28.700,34.500,23.000
LOFVC,2020/06/18 00:00:00,28.500,34.000,23.000
LPEVC,2020/06/18 00:00:00,29.500,34.000,25.000
MNZVC,2020/06/18 00:00:00,28.000,33.000,23.000
NAOVC,2020/06/18 00:00:00,20.000,24.000,16.000
OLVVC,2020/06/18 00:00:00,29.700,36.100,23.300
ORZVC,2020/06/18 00:00:00,22.400,26.700,18.200
OTIVC,2020/06/18 00:00:00,21.500,27.000,16.000
PNCVC,2020/06/18 00:00:00,27.900,33.600,22.200
PRCVC,2020/06/18 00:00:00,28.000,32.000,24.000
PSNVC,2020/06/18 00:00:00,27.800,34.600,21.000
RALVC,2020/06/18 00:00:00,27.700,32.000,23.500
SBTVC,2020/06/18 00:00:00,28.000,34.500,21.500
SJEVC,2020/06/18 00:00:00,28.200,32.000,24.500
SONVC,2020/06/18 00:00:00,26.200,31.500,21.000
TAPVC,2020/06/18 00:00:00,22.000,27.000,17.000
TMOVC,2020/06/18 00:00:00,26.500,32.000,21.000
TMPVC,2020/06/18 00:00:00,31.200,38.800,23.600
TNCVC,2020/06/18 00:00:00,23.000,29.000,17.000
TOTVC,2020/06/18 00:00:00,20.000,25.000,15.000
TXPVC,2020/06/18 00:00:00,30.200,35.000,25.400
TZAVC,2020/06/18 00:00:00,29.000,34.000,24.000
VERVC,2020/06/18 00:00:00,28.500,33.000,24.000
XCFVC,2020/06/18 00:00:00,20.500,24.000,17.000
XOBVC,2020/06/18 00:00:00,19.400,26.800,12.000
ZALVC,2020/06/18 00:00:00,16.000,23.000,9.000
ABAYC,2020/06/18 00:00:00,26.000,33.000,19.000
CANYC,2020/06/18 00:00:00,28.000,33.000,23.000
CHOYC,2020/06/18 00:00:00,29.500,36.000,23.000
CICYC,2020/06/18 00:00:00,29.000,34.000,24.000
CONYC,2020/06/18 00:00:00,28.000,36.000,20.000
CYOYC,2020/06/18 00:00:00,27.250,31.000,23.500
EZAYC,2020/06/18 00:00:00,27.000,31.000,23.000
FAEYC,2020/06/18 00:00:00,28.500,33.000,24.000
GARYC,2020/06/18 00:00:00,27.750,33.000,22.500
MEOYC,2020/06/18 00:00:00,28.300,33.100,23.500
MOCYC,2020/06/18 00:00:00,28.000,34.000,22.000
MTOYC,2020/06/18 00:00:00,27.250,34.000,20.500
MUNYC,2020/06/18 00:00:00,29.000,35.000,23.000
OXKYC,2020/06/18 00:00:00,28.500,34.000,23.000
PETYC,2020/06/18 00:00:00,29.000,36.000,22.000
PROYC,2020/06/18 00:00:00,28.050,31.600,24.500
RLAYC,2020/06/18 00:00:00,27.500,32.000,23.000
TANYC,2020/06/18 00:00:00,25.500,32.000,19.000
TICYC,2020/06/18 00:00:00,27.000,30.500,23.500
TIZYC,2020/06/18 00:00:00,27.500,32.000,23.000
VALYC,2020/06/18 00:00:00,28.500,34.000,23.000
ACHZC,2020/06/18 00:00:00,24.000,31.500,16.500
ATGZC,2020/06/18 00:00:00,22.700,30.500,15.000
CHIZC,2020/06/18 00:00:00,27.700,34.500,21.000
ELCZC,2020/06/18 00:00:00,25.700,33.500,18.000
ELSZC,2020/06/18 00:00:00,22.100,32.100,12.200
EXCZC,2020/06/18 00:00:00,26.100,34.800,17.400
FREZC,2020/06/18 00:00:00,24.200,30.500,18.000
GPEZC,2020/06/18 00:00:00,24.500,31.900,17.100
GRCZC,2020/06/18 00:00:00,23.100,31.200,15.100
JALZC,2020/06/18 00:00:00,22.500,30.000,15.000
JERZC,2020/06/18 00:00:00,25.000,34.500,15.500
LBUZC,2020/06/18 00:00:00,19.100,24.200,14.000
LFLZC,2020/06/18 00:00:00,25.500,37.200,13.900
LLBZC,2020/06/18 00:00:00,22.200,30.500,14.000
LOBZC,2020/06/18 00:00:00,22.200,32.500,12.000
LREZC,2020/06/18 00:00:00,23.200,30.000,16.500
NCTZC,2020/06/18 00:00:00,23.500,32.000,15.000
PALZC,2020/06/18 00:00:00,22.000,29.500,14.500
PINZC,2020/06/18 00:00:00,20.500,30.000,11.000
PMOZC,2020/06/18 00:00:00,29.500,38.000,21.000
RGRZC,2020/06/18 00:00:00,24.000,31.000,17.000
SFOZC,2020/06/18 00:00:00,27.500,39.500,15.500
SOMZC,2020/06/18 00:00:00,23.000,29.700,16.300
STEZC,2020/06/18 00:00:00,24.000,32.000,16.000
STRZC,2020/06/18 00:00:00,21.700,29.000,14.500
TAYZC,2020/06/18 00:00:00,25.000,34.000,16.000
TCHZC,2020/06/18 00:00:00,23.500,30.000,17.000
VGOZC,2020/06/18 00:00:00,22.150,30.700,13.600
VHGZC,2020/06/18 00:00:00,22.900,30.600,15.100
VILZC,2020/06/18 00:00:00,30.200,39.000,21.500
ZACZC,2020/06/18 00:00:00,21.000,28.000,14.000
SJNVC,2020/06/18 00:00:00,27.500,31.100,23.800
PBRJL,2020/06/18 00:00:00,24.500,30.500,18.500
TNCSL,2020/06/18 00:00:00,29.200,34.500,23.900
MENTP,2020/06/18 00:00:00,29.800,34.500,25.100
CNDTP,2020/06/18 00:00:00,30.700,36.300,25.100
LAETP,2020/06/18 00:00:00,28.300,33.000,23.600


